technique_ID,sub_technique_ID,technique_name,technique
T1027,T1027.009,Obfuscated Files or Information: Embedded Payloads,Invoke-PSImage can be used to embed payload data within a new image file.
T1027,T1027.009,Obfuscated Files or Information: Embedded Payloads,macOS.OSAMiner has embedded Stripped Payloads within another run-only Stripped Payloads.
T1027,T1027.009,Obfuscated Files or Information: Embedded Payloads,Netwalker's DLL has been embedded within the PowerShell script in hex format.
T1027,T1027.009,Obfuscated Files or Information: Embedded Payloads,The SMOKEDHAM source code is embedded in the dropper as an encrypted string.
T1027,T1027.009,Obfuscated Files or Information: Embedded Payloads,"The Uroburos Queue file contains embedded executable files along with key material, communication channels, and modes of operation."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,APT19 used Base64 to obfuscate executed commands.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,APT32 has used the Invoke-Obfuscation framework to obfuscate their PowerShell.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Aquatic Panda has encoded PowerShell commands in Base64.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Astaroth has obfuscated and randomized parts of the JScript code it is initiating.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,BackConfig has used compressed and decimal encoded VBS scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,BADHATCH malicious PowerShell commands can be encoded with base64.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"During C0018, the threat actors used Base64 to encode their PowerShell scripts."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"During C0021, the threat actors used encoded PowerShell commands."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,CARROTBAT has the ability to execute obfuscated commands on the infected host.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Chimera has encoded PowerShell commands.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"Cobalt Group obfuscated several scriptlets and code used on the victim’s machine, including through use of XOR and RC4."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,ComRAT has used encryption and base64 to obfuscate its orchestrator code in the Registry. ComRAT has also used encoded PowerShell scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,CookieMiner has used base64 encoding to obfuscate scripts on the system.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,DarkWatchman has used Base64 to encode PowerShell commands.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Denis has encoded its PowerShell commands in Base64.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Ember Bear has obfuscated malicious scripts to help avoid detection.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"Emotet has obfuscated macros within malicious documents to hide the URLs hosting the malware,  CMD.exe arguments, and PowerShell scripts. "
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Empire has the ability to obfuscate commands using Invoke-Obfuscation.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,FIN6 has used encoded PowerShell commands.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"FIN7 has used fragmented strings, environment variables, standard input (stdin), and native character-replacement functionalities to obfuscate commands."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,FIN8 has used environment variables and standard input (stdin) to obfuscate command-line arguments. FIN8 also obfuscates malicious macros delivered as payloads.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Fox Kitten has base64 encoded scripts to avoid detection.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"During Frankenstein, the threat actors ran encoded commands from the command line."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,FruitFly executes and stores obfuscated Perl scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Gamaredon Group has used obfuscated or encrypted scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,GOLD SOUTHFIELD has executed base64 encoded PowerShell scripts on compromised hosts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,HEXANE has used Base64-encoded scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"IceApple can use Base64 and ""junk"" JavaScript code to obfuscate information."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,KOCTOPUS has obfuscated scripts with the BatchEncryption tool.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,LazyScripter has leveraged the BatchEncryption tool to perform advanced batch script obfuscation and encoding techniques.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Leafminer obfuscated scripts that were used on victim machines.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,LoudMiner has obfuscated various scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"Machete has used pyobfuscate, zlib compression, and base64 encoding for obfuscation. Machete has also used some visual obfuscation techniques by naming variables as combinations of letters to hinder analysis."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Magic Hound has used base64-encoded commands.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"MuddyWater has used Daniel Bohannon’s Invoke-Obfuscation framework and obfuscated PowerShell scripts. The group has also used other obfuscation methods, including Base64 obfuscation of VBScripts and PowerShell commands."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"Netwalker's PowerShell script has been obfuscated with multiple layers including base64 and hexadecimal encoding and XOR-encryption, as well as obfuscated PowerShell functions and variables."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"During Operation CuckooBees, the threat actors executed an encoded VBScript file."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"During Operation Wocao, threat actors executed PowerShell commands which were encoded or compressed using Base64, zlib, and XOR."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Patchwork has obfuscated a script with Crypto Obfuscator.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,PoetRAT has pyminifier to obfuscate scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,PowerPunch can use Base64-encoded scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,PowerSploit contains a collection of ScriptModification modules that compress and encode scripts and payloads.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"POWERSTATS uses character replacement, PowerShell environment variables, and XOR encoding to obfuscate code. POWERSTATS's backdoor code is a multi-layer obfuscated, encoded, and compressed blob.  POWERSTATS has used PowerShell code with custom string obfuscation "
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,QakBot can use obfuscated and encoded scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,QUADAGENT was likely obfuscated using Invoke-Obfuscation.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,The PowerShell script with the RogueRobin payload was obfuscated using the COMPRESS technique in Invoke-Obfuscation.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"Sandworm Team has used ROT13 encoding, AES encryption and compression with the zlib library for their Python-based backdoor."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Sardonic PowerShell scripts can be encrypted with RC4 and compressed using Gzip.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,SHARPSTATS has used base64 encoding and XOR to obfuscate PowerShell scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Sibot has obfuscated scripts used in execution.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Sidewinder has used base64 encoding for scripts.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,Silence has used environment variable string substitution for obfuscation.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,"SQLRat has used a character insertion obfuscation technique, making the script appear to contain Chinese characters."
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,TA505 has used base64 encoded PowerShell commands.
T1027,T1027.010,Obfuscated Files or Information: Command Obfuscation,TA551 has used obfuscated variable names in a JavaScript configuration file.
